kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Ada fakta sangat menarik tentang listrik.,Ada fakta sangat menaik tentang listrik.,IPA,Deletion Error
Coba kamu memutar sakelar lampu atau menekan tombol lampu senter.,Coba kamu memutar sakelar lampu atau mnekan tombol lampu senter.,IPA,Deletion Error
Lampu itu segera menyala dan cahayanya muncul dengan sangat cepat.,Lampu itu segera menyala dan cahayanya munul dengan sangat cepat.,IPA,Deletion Error
Kamu tahu secepat apa arus listrik mampu merambat?,Kamu tahu secepat apa arus listrik mamu merambat?,IPA,Deletion Error
"Hmm, andaikan ada kabel listrik yang dipasang mengelilingi bumi, maka dalam satu detik saja listrik akan bergerak mengelilingi bumi sebanyak tujuh kali.","Hmm, andaikan ada kabel listrik yang dipsang mengelilingi bumi, maka dalam satu detik saja listrik akan bergerak mengelilingi bumi sebanyak tujuh kali.",IPA,Deletion Error
Itulah kira-kira kecepatan rambat listrik.,Itulah kira-kira kecepatan rmbat listrik.,IPA,Deletion Error
Tenaga listrik juga sama ajaibnya seperti kecepatannya.,Tenaga listrik juga sama ajaibnya seperti kcepatannya.,IPA,Deletion Error
Pernahkah kamu melihat pohon yang tersambar petir?,Pernahkah kamu melihat pohon yang tersambar petr?,IPA,Deletion Error
"Apabila pernah, perhatikan baik-baik.","Apabila pernah, peratikan baik-baik.",IPA,Deletion Error
Seluruh bagian pohon yang tersambar petir hangus dan segera mati.,Seluruh bagian pohon yang tersambar petir hanus dan segera mati.,IPA,Deletion Error
"Maka dari itu, kamu harus hati-hati apabila menggunakan peralatan listrik.","Maka dari itu, kamu harus hati-hati apaila menggunakan peralatan listrik.",IPA,Deletion Error
Penggunaan alat-alat listrik dengan cara yang salah dapat menimbulkan bahaya.,Penggunaan alat-alat listrik dengan cara yang slah dapat menimbulkan bahaya.,IPA,Deletion Error
Kecelakaan dalam menggunakan alat listrik terjadi mulai dari tersetrum hingga kebakaran rumah.,Kecelakaan dalam menggunakan alat listrik terjadi muli dari tersetrum hingga kebakaran rumah.,IPA,Deletion Error
"Seperti kata pepatah, 'tak kenal, maka tak sayang', yuk pelajari penggunaan alat-alat listrik dengan benar.","Seperti kata pepatah, 'ak kenal, maka tak sayang', yuk pelajari penggunaan alat-alat listrik dengan benar.",IPA,Deletion Error
"Agar seru dan menarik, segera lakukan diskusi dengan teman sebangkumu.","Agar seru dan menarik, segera lakukan disusi dengan teman sebangkumu.",IPA,Deletion Error
Diskusikan hasil pengalamanmu sehari-hari ketika menggunakan alat-alat listrik.,Diskusikan hasil pengalamanmu sehari-hari ketika menggunakan ala-alat listrik.,IPA,Deletion Error
"Jika kamu merasa kesulitan, tanyakan pada guru sainsmu.","Jika kamu merasa kesulitan, tanyakan pada gru sainsmu.",IPA,Deletion Error
Kumpulkan hasil diskusimu nanti kepada guru sainsmu.,Kumpulkan hasil diskusimu nanti kepada guru saismu.,IPA,Deletion Error
Sebutkan alat-alat apa saja yang menggunakan energi listrik!,Sebutkan alat-alat apa saja yang menggunakan enegi listrik!,IPA,Deletion Error
Sebutkan alat-alat apa saja yang tidak menggunakan energi listrik!,Sebutkan alat-alat apa saja yang tidak mengunakan energi listrik!,IPA,Deletion Error
Apa yang terjadi jika di lingkungan sekitarmu listrik padam(arus listrik putus)?,Apa yang terjadi jika di lingkungan sektarmu listrik padam(arus listrik putus)?,IPA,Deletion Error
Dapatkah kamu menikmati acara tv?,Dapatkah kamu menikmati cara tv?,IPA,Deletion Error
Apa yang kamu ketahui tentang kegunaan alat-alat yang kalian sebutkan pada nomor satu!,Apa yang kamu ketahui tentang kegunaan ala-alat yang kalian sebutkan pada nomor satu!,IPA,Deletion Error
"Nah, untuk memudahkan pemahaman kamu, masukkan hasil datamu pada tabel berikut.","Nah, untuk memudahkan pemahaman kamu, masukkan hasl datamu pada tabel berikut.",IPA,Deletion Error
Kamu memang benar-benar jeli dan hati-hati dalam menggunakan alat-alat listrik yang ada di sekelilingmu.,Kamu memang benar-benar jeli dan hati-hati dlam menggunakan alat-alat listrik yang ada di sekelilingmu.,IPA,Deletion Error
"Menurutmu, saat menggunakan alat listrik, apakah tangan dan kakimu boleh basah?","Menurutmu, saat menggunakan alat listrik, apakah tanan dan kakimu boleh basah?",IPA,Deletion Error
Sebenarnya tubuh kamu bukan merupakan konduktor yang baik.,Sebenarnya tubuh kamu bukan merupakan konduktor yan baik.,IPA,Deletion Error
"Akan tetapi pada saat kulit kamu basah, tubuh kamu menjadi lebih mudah menghantarkan listrik.","Akan tetapi pada saat kulit kamu bsah, tubuh kamu menjadi lebih mudah menghantarkan listrik.",IPA,Deletion Error
"Sekitar tahun 1450, johannes gutenberg membangun mesin cetak pertama.","Sekitar tahun 1450, johannes gutenberg membangun mesn cetak pertama.",IPA,Deletion Error
Alat itu dapat mencetak kira-kira 16 halaman sebuah buku setiap jam.,Alat itu dapat mencetak kira-kira 16 hlaman sebuah buku setiap jam.,IPA,Deletion Error
"Gutenberg menyusun kata-kata dengan memasang huruf-huruf logam, yang disebut huruf cetak.","Gutenberg menyusun kata-kata dengan memasang huruf-huruf logm, yang disebut huruf cetak.",IPA,Deletion Error
Buku cetakan pertama yang masih ada terdapat di cina.,Buku cetakan pertama yang masih ada terapat di cina.,IPA,Deletion Error
"Buku itu berupa gulungan kertas yang panjang, dan disebut sutra intan.","Buku itu berupa gulungan kertas yang panang, dan disebut sutra intan.",IPA,Deletion Error
Sutra intan dicetak dengan menekan kertas ke atas pada blok-blok kayu berukir yang dilapisi dengan tinta.,Sutra intan dicetak dengan menekan krtas ke atas pada blok-blok kayu berukir yang dilapisi dengan tinta.,IPA,Deletion Error
"Pada tahun 1939, foto tipe setting ditemukan.","Pada tahun 1939, foto tipe setting ditmukan.",IPA,Deletion Error
Sekarang ia menggantikan huruf cetak logam.,Sekarang ia menggantikan huru cetak logam.,IPA,Deletion Error
"Nah, pada zaman modern ini, kata diketik di komputer dan dicetak pada kertas fotografis.","Nah, pada zaman modern ini, kata diktik di komputer dan dicetak pada kertas fotografis.",IPA,Deletion Error
"Selain listrik, manusia juga menggunakan bahan bakar sebagai sumber energi.","Selain listrik, manusia juga menggunakan bahan bkar sebagai sumber energi.",IPA,Deletion Error
Hampir setiap hari kamu menggunakan bahan bakar sebagai sumber energi.,Hampir setiap hari kamu menggunakan bahan bkar sebagai sumber energi.,IPA,Deletion Error
"Coba sebutkan, bahan bakar apa yang sering kamu gunakan?","Coba sebutkan, bahan bakar apa yang serng kamu gunakan?",IPA,Deletion Error
"Pernahkah kamu menghitung, berapa kendaraan yang melewati jalan raya setiap harinya?","Pernahkah kamu menghitung, berapa kendaraan yang mlewati jalan raya setiap harinya?",IPA,Deletion Error
Mobil dan motor jumlahnya semakin bertambah.,Mobil dan motor jumlahna semakin bertambah.,IPA,Deletion Error
Artinya kebutuhan bbm (bahan bakar minyak) juga terus bertambah.,Artinya kebutuhan bbm (bahan bakar minyak) jug terus bertambah.,IPA,Deletion Error
"Bensin, solar, dan minyak tanah diperoleh dari pengolahan minyak bumi.","Bensin, solar, dan minyak tanah diperoleh dar pengolahan minyak bumi.",IPA,Deletion Error
"Renungkan, bila suatu saat nanti minyak bumi benar-benar habis.","Renungkan, bila suatu saat nanti minyak bum benar-benar habis.",IPA,Deletion Error
Minyak bumi terbentuk dari hewan-hewan kecil (bersel tunggal) yang pernah hidup jutaan tahun yang lalu.,Minyak bumi terbentuk dari hewan-hewan kecil (berel tunggal) yang pernah hidup jutaan tahun yang lalu.,IPA,Deletion Error
"Nah, berarti proses pembentukan minyak bumi memerlukan waktu yang sangat lama.","Nah, berarti proses pembentukan minyak bumi mmerlukan waktu yang sangat lama.",IPA,Deletion Error
"Lebih cepat mana antara proses pembentukan, dan penggunaannya?","Lebih cepat mana antara proses pembentukan, an penggunaannya?",IPA,Deletion Error
Perhatikan pada saat ibumu memasak.,Perhatikan pada saat ibmu memasak.,IPA,Deletion Error
Bahan bakar apa yang digunakan?,Bahan bakar apa ang digunakan?,IPA,Deletion Error
Apakah menggunakan bahan bakar minyak tanah?,Apakah menggunakan bahan baka minyak tanah?,IPA,Deletion Error
Ataukah bahan bakar gas?,Ataukah bahan bkar gas?,IPA,Deletion Error
Minyak tanah masih cukup banyak digunakan antara lain karena harganya yang terjangkau.,Minyak tanah masih cukup banyak digunakan ntara lain karena harganya yang terjangkau.,IPA,Deletion Error
"Selain itu, harga kompor minyak tanah pun relatif murah.","Selain itu, harga kompor minyak tanah un relatif murah.",IPA,Deletion Error
Minyak tanah merupakan bahan bakar untuk rumah tangga yang paling banyak disubsidi harganya oleh pemerintah.,Minyak tanah merupakan bahan bakar untuk rumh tangga yang paling banyak disubsidi harganya oleh pemerintah.,IPA,Deletion Error
"Berbeda dengan minyak tanah, bahan bakar gas terkesan memiliki harga yang lebih mahal.","Berbeda dengan minyak tanah, bahan bakar as terkesan memiliki harga yang lebih mahal.",IPA,Deletion Error
"Akan tetapi, mengapa mengapa pengguna bahan bakar gas tidak kalah banyaknya dengan pengguna bahan bakar minyak tanah?","Akan tetapi, mengapa mengapa pengguna bahan bkar gas tidak kalah banyaknya dengan pengguna bahan bakar minyak tanah?",IPA,Deletion Error
"Ternyata mereka menyukai bahan bakar gas karena relatif praktis, panas yang dihasilkan lebih besar, dan tidak berasap.","Ternyata mereka menyukai bahan bakar gas karna relatif praktis, panas yang dihasilkan lebih besar, dan tidak berasap.",IPA,Deletion Error
"Nah, sekarang kamu telah mengetahui beberapa bahan bakar di sekelilingmu.","Nah, sekarang kamu telah mengetahui beberapa bhan bakar di sekelilingmu.",IPA,Deletion Error
"Agar kamu lebih memahami tentang penggunaan bahan bakar, yuk diskusikan dengan teman sebangkumu.","Agar kamu lebih memahami tentang penggunaan bhan bakar, yuk diskusikan dengan teman sebangkumu.",IPA,Deletion Error
Diskusikan hasil pengalamanmu sehari-hari ketika menggunakan bahan bakar yang ada di sekelilingmu.,Diskusikan hasil pengalamanmu sehari-hari ketika menggunakan bhan bakar yang ada di sekelilingmu.,IPA,Deletion Error
Dapatkah kamu menyebutkan jenis-jenis bahan bakar yang lain yang ada di sekelilingmu?,Dapatkah kamu menyebutkan jenis-jenis bahan bakar yan lain yang ada di sekelilingmu?,IPA,Deletion Error
Minyak bumi merupakan hasil penguraian atau pengubahan zat organik.,Minyak bumi merupakan hasil penguraian atau penubahan zat organik.,IPA,Deletion Error
Zat organik hanya didapatkan atau ikut terendapkan dengan bantuan sedimen.,Zat organik hanya didapatkan atau ikut trendapkan dengan bantuan sedimen.,IPA,Deletion Error
Jadi terbentuknya minyak bumi sangat erat hubungannya dengan cara pembentukan batuan sedimen.,Jadi terbentuknya minyak bumi sangat erat hbungannya dengan cara pembentukan batuan sedimen.,IPA,Deletion Error
Minyak bumi diperoleh bersama-sama dengan gas alam.,Minyak bumi diperoleh bersama-sama dengan gas ala.,IPA,Deletion Error
Istilah yang lazim dipakai adalah minyak dan gas alam.,Istilah yang lazim dipakai adalah minyak an gas alam.,IPA,Deletion Error
"Selain sebagai bahan bakar, minyak bumi juga digunakan sebagai bahan pembuatan plastik, tekstil serta berbagai macam pelumas.","Selain sebagai bahan bakar, minyak bumi jug digunakan sebagai bahan pembuatan plastik, tekstil serta berbagai macam pelumas.",IPA,Deletion Error
Mengapa kamu harus menghemat energi?,Mengapa kamu harus menghemt energi?,IPA,Deletion Error
Apakah hemat listrik berhubungan dengan hemat bbm?,Apakah hemat listrik berhubungan dengan hemat bm?,IPA,Deletion Error
Bagaimana cara menghemat energi?,Bagaimana cara menhemat energi?,IPA,Deletion Error
"Listrik dapat juga dihasilkan oleh alam, misalnya, petir.","Listrik dapat juga dihasilkan oleh alam, mislnya, petir.",IPA,Deletion Error
Petir sebenarnya adalah listrik.,Petir sebenarnya adaah listrik.,IPA,Deletion Error
Petir dihasilkan oleh percikan listrik yang besar di langit.,Petir dihasilkan oleh percikan listrik yang besr di langit.,IPA,Deletion Error
Hal ini ditemukan oleh benjamin franklin.,Hal ini ditemukan leh benjamin franklin.,IPA,Deletion Error
"Akan tetapi, listrik tidak dapat langsung kamu ambil dari alam.","Akan tetapi, listrik tidak dapat langsung kam ambil dari alam.",IPA,Deletion Error
Listrik dihasilkan pada stasiun pembangkit listrik.,Listrik dihasilkan pada stasun pembangkit listrik.,IPA,Deletion Error
"Stasiun pembangkit listrik ada yang menggunakan bahan bakar batu bara, minyak bumi, dan gas bumi.","Stasiun pembangkit listrik ada yang menggunakan bhan bakar batu bara, minyak bumi, dan gas bumi.",IPA,Deletion Error
"Bahan bakar batu bara, minyak bumi, dan gas bumi biasanya disebut bahan bakar fosil.","Bahan bakar batu bara, minyak bumi, an gas bumi biasanya disebut bahan bakar fosil.",IPA,Deletion Error
"Ada pula stasiun pembangkit listrik yang menggunakan energi alternatif, misalnya energi air, angin, dan matahari.","Ada pula stasiun pembangkit listrik yang mengunakan energi alternatif, misalnya energi air, angin, dan matahari.",IPA,Deletion Error
"Pada stasiun pembangkit listrik yang menggunakan bahan bakar fosil, proses yang digunakan rumit dan sulit.","Pada stasiun pembangkit listrik yang menggunakan bhan bakar fosil, proses yang digunakan rumit dan sulit.",IPA,Deletion Error
Akibatnya energi listrik menjadi tidak murah.,Akibatnya energi listrik menjdi tidak murah.,IPA,Deletion Error
"Dengan harga listrik yang semakin mahal, maka ayahmu harus mengeluarkan uang lebih banyak untuk membayar rekening listrik.","Dengan harga listrik yang semakin mahal, mka ayahmu harus mengeluarkan uang lebih banyak untuk membayar rekening listrik.",IPA,Deletion Error
"Nah, ingin tahu tips menghemat energi?","Nah, ingin tahu ips menghemat energi?",IPA,Deletion Error
"Pemirsa, saat ini hampir semua kegiatan manusia memerlukan energi listrik dan bbm.","Pemirsa, saat ini hampir semua kegiatan mansia memerlukan energi listrik dan bbm.",IPA,Deletion Error
Penggunaannya terus bertambah dari hari ke hari.,Penggunaannya terus bertambah dari har ke hari.,IPA,Deletion Error
"Ironisnya, bbm kian langka dan terbatas jumlahnya.","Ironisnya, bbm kian langka dan terbatas jumahnya.",IPA,Deletion Error
Akankah kegiatan manusia berhenti karena hal ini?,Akankah kegiatan manusia berhenti karena hal ni?,IPA,Deletion Error
"Menyikapi hal ini, pihak pemerintah menghimbau kepada seluruh warga indonesia untuk menghemat energi sedini mungkin.","Menyikapi hal ini, pihak pemerintah menghimbau kepda seluruh warga indonesia untuk menghemat energi sedini mungkin.",IPA,Deletion Error
Sang detektif merasa tergugah hatinya untuk berpartisipasi aktif dalam rangka hemat energi.,Sang detektif merasa tergugah hatinya untuk berartisipasi aktif dalam rangka hemat energi.,IPA,Deletion Error
Kamu sebagai sahabat sang detektif diminta pula berpartisipasi aktif.,Kamu sebagai sahabat sang detektif diminta pul berpartisipasi aktif.,IPA,Deletion Error
Keluargamu termasuk sudah hemat atau belum?,Keluargamu termasuk sudah hema atau belum?,IPA,Deletion Error
"Tanyakan kepada orang tuamu, berapa kira-kira biaya untuk membayar listrik setiap bulan.","Tanyakan kepada orang tuamu, berapa kira-kira biaa untuk membayar listrik setiap bulan.",IPA,Deletion Error
"Kemudian, selidiki berapa besar daya (watt) yang digunakan pada alat-alat listrik di rumah?","Kemudian, selidiki berapa besar daya (watt) yan digunakan pada alat-alat listrik di rumah?",IPA,Deletion Error
Apakah alat-alat listrik yang digunakan di rumahmu sudah cukup hemat energi?,Apakah alat-alat listrik yang digunakan di rumhmu sudah cukup hemat energi?,IPA,Deletion Error
Laporkan hasil penyelidikanmu pada detektif sains melalui guru sainsmu.,Laporkan hasil penyelidikanmu pada detektif sains mellui guru sainsmu.,IPA,Deletion Error
Pernahkah kamu berkenalan dengan james watt?,Pernahkah kamu berkenalan dengn james watt?,IPA,Deletion Error
Tapi kamu pasti sangat mengenalnya.,Tapi kamu pasti sngat mengenalnya.,IPA,Deletion Error
Pria yang lahir pada tahun 1736 ini berasal dari skotlandia.,Pria yang lahir pada tahun 1736 ni berasal dari skotlandia.,IPA,Deletion Error
"Gara-gara memasak air di ketel, pria hebat ini menemukan ketel uap.","Gara-gara memasak air di ketel, pria hebt ini menemukan ketel uap.",IPA,Deletion Error
Alat sederhana ini dapat menghasilkan energi yang kemudian digunakan untuk menggerakkan kereta api.,Alat sederhana ini dapat menghasilkan energi yan kemudian digunakan untuk menggerakkan kereta api.,IPA,Deletion Error
Bagaimanakah dengan kamu?,Bagaimanakah dengan kam?,IPA,Deletion Error
Apakah ingin seperti james watt?,Apakah ingin seperti jame watt?,IPA,Deletion Error
Pernahkah kamu membuat mainan sederhana?,Pernahkah kamu membuat minan sederhana?,IPA,Deletion Error
Ataukah memang sudah menjadi cita-citamu menjadi penemu hebat?,Ataukah memang sudah menjadi cita-citamu menjadi pnemu hebat?,IPA,Deletion Error
"Wah, pasti senang sekali ya, kalau suatu saat kamu akan menciptakan benda-benda elektronik sesuai dengan kebutuhanmu?","Wah, pasti senang sekali ya, kalau suau saat kamu akan menciptakan benda-benda elektronik sesuai dengan kebutuhanmu?",IPA,Deletion Error
"Sebelum kamu menjadi penemu hebat, ikuti aksi sains berikut ini.","Sebelum kamu menjadi penemu hebat, ikuti aks sains berikut ini.",IPA,Deletion Error
Lilitkan kabel pada baut ± 200 lilitan.,Lilitkan kabel pada aut ± 200 lilitan.,IPA,Deletion Error
