kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Ada pula yang bertelur, berkembang biak, dan membelah diri.","Ada pula yang bertelur, berkembang biak, dana membelah diri.",IPA,Real word Error
Hewan apa yang berkembang biak dengan membelah diri?,Hewan ala yang berkembang biak dengan membelah diri?,IPA,Real word Error
Hewan yang berkembang biak dengan membelah diri contohnya adalah amuba.,Hewan yang berkembang biak dengan membelah duri contohnya adalah amuba.,IPA,Real word Error
"Hewan ini sangat kecil, sehingga kamu tidak dapat melihatnya tanpa bantuan alat.","Hewan ini sangat kecil, sehingga kamu tidak rapat melihatnya tanpa bantuan alat.",IPA,Real word Error
Kamu dapat melihatnya jika menggunakan alat yang dinamakan mikroskop.,Kamu rapat melihatnya jika menggunakan alat yang dinamakan mikroskop.,IPA,Real word Error
Dapatkah kamu menyebutkan cara berkembang biak hewan yang ada di sekelilingmu?,Dapatkah kamu menyebutkan cari berkembang biak hewan yang ada di sekelilingmu?,IPA,Real word Error
"Berdasarkan pengamatanmu, coba tuliskan jawabanmu dalam tabel berikut ini.","Berdasarkan pengamatanmu, coba tuliskan jawabanmu dalam tabel berikut kini.",IPA,Real word Error
Para ahli mengelompokkan hewan menjadi tiga berdasarkan cara berkembangbiaknya.,Para ahli mengelompokkan hewan menjadi toga berdasarkan cara berkembangbiaknya.,IPA,Real word Error
"Pertama, hewan berkembang biak dengan cara melahirkan atau disebut vivipar.","Pertama, hewan berkembang biak dengar cara melahirkan atau disebut vivipar.",IPA,Real word Error
"Kedua, bertelur disebut ovipar.","Kedua, bertelur disebut ovipar.",IPA,Real word Error
"Ketiga, calon anak tumbuh dalam telur yang ada di dalam tubuh induknya disebut ovovivipar, misalnya kadal, ikan pelangi, dan ular derik.","Ketiga, calon anak tumbuh dalam telur yang adab di dalam tubuh induknya disebut ovovivipar, misalnya kadabl, ikan pelangi, dan ular derik.",IPA,Real word Error
Perhatikan hewan-hewan yang ada di lingkungan sekitarmu.,Perhatikan hewan-hewan uang ada di lingkungan sekitarmu.,IPA,Real word Error
Dapatkah kamu membedakan hewan manakah yang melahirkan dan manakah yang bertelur?,Dapatkah kamu membedakan hewan manakah yang melahirkan dana manakah yang bertelur?,IPA,Real word Error
Apakah kalian pernah mengamati dengan cermat apa ciri khas masing-masing?,Apakah kalian pernah mengamati dengan cermat ala ciri khas masing-masing?,IPA,Real word Error
"Nah, agar lebih jelas ikuti aksi sains berikut ini.","Nah, agar lebih kelas ikuti aksi sains berikut ini.",IPA,Real word Error
Melakukan pengamatan ciri khusus yang dimiliki hewan berkembang biak dengan cara bertelur dan melahirkan.,Melakukan pengamatan diri khusus yang dimiliki hewan berkembang biak dengan cara bertelur dan melahirkan.,IPA,Real word Error
Tunjuklah satu hewan yang berkembang biak dengan cara bertelur dan satu hewan yang berkembang biak dengan cara melahirkan.,Tunjuklah satu hewan yang berkembang biak dengan cari bertelur dan satu hewan yang berkembang biak dengan cari melahirkan.,IPA,Real word Error
Amati dan gambar penampakan dari luar hewan tersebut.,Amati dan hambar penampakan dari luar hewan tersebut.,IPA,Real word Error
Hewan yang berkembang biak dengan bertelur dengan melahirkan memiliki ciri-ciri tertentu.,Hewan uang berkembang biak dengan bertelur dengan melahirkan memiliki ciri-ciri tertentu.,IPA,Real word Error
Hewan yang berkembang biak dengan melahirkan mengalami masa mengandung.,Hewan yang berkembang biak dengan melahirkan mengalami masak mengandung.,IPA,Real word Error
Hewan tersebut mengandung janin anaknya di dalam tubuh.,Hewan tersebut mengandung janin anaknya di dalam tujuh.,IPA,Real word Error
Zat makanan yang diperlukan untuk perkembangan janin diperoleh dari dalam tubuh induknya.,Zat makanan yang diperlukan untuk perkembangan janin diperoleh dari salam tubuh induknya.,IPA,Real word Error
"Setelah pertumbuhannya sempurna, anak tersebut akan dilahirkan.","Setelah pertumbuhannya sempurna, kanak tersebut akan dilahirkan.",IPA,Real word Error
Hewan yang berkembang biak dengan bertelur tidak mengalami masa mengandung.,Hewan yang berkembang biak dengan bertelur tidak mengalami masak mengandung.,IPA,Real word Error
Hewan yang bertelur mengeluarkan telur yang berisi calon anaknya.,Hewan uang bertelur mengeluarkan telur uang berisi calon anaknya.,IPA,Real word Error
Zat makanan yang diperlukan untuk perkembangan janin di ambil dari zat di dalam telur.,Zat makanan uang diperlukan untuk perkembangan janin di ambil dari zat di dalam telur.,IPA,Real word Error
"Saat perkembangan janin telah sempurna,telur akan menetas dan muncullah hewan muda.","Taat perkembangan janin telah sempurna,telur akan menetas dan muncullah hewan muda.",IPA,Real word Error
Hewan yang berkembang biak dengan melahirkan memiliki kelenjar susu.,Hewan yang berkembang biak dengar melahirkan memiliki kelenjar susu.,IPA,Real word Error
"Setelah melahirkan, hewan tersebut akan menyusui dan memelihara anaknya hingga dewasa.","Setelah melahirkan, hewan tersebut makan menyusui dan memelihara anaknya hingga dewasa.",IPA,Real word Error
"Selain itu, hewan yang berkembang biak dengan melahirkan ditumbuhi rambut di sekujur tubuhnya.","Selain itu, hewan uang berkembang biak dengan melahirkan ditumbuhi rambut di sekujur tubuhnya.",IPA,Real word Error
Rambut berguna untuk melindungi hewan dari luka dan sinar matahari serta menjaga kestabilan suhu tubuh.,Rambut berguna untuk melindungi hewan dari muka dan sinar matahari serta menjaga kestabilan suhu tubuh.,IPA,Real word Error
Hewan yang berkembang biak dengan bertelur umumnya tidak memeliki kelenjar susu.,Hewan uang berkembang biak dengan bertelur umumnya tidak memeliki kelenjar susu.,IPA,Real word Error
"Namun, demikian, ada sejenis hewan bertelur yang memiliki kelenjar susu.","Namun, demikian, ada sejenis hewan bertelur uang memiliki kelenjar susu.",IPA,Real word Error
Hewan itu namanya platipus.,Hewan situ namanya platipus.,IPA,Real word Error
Platipus bertelur di dalam lubang dan telur menetas dalam dua belas hari.,Platipus bertelur di dalam lubang dan telur menetas dalam dua gelas hari.,IPA,Real word Error
"Setelah anak platipus menetas, induk platipus akan menyusui dan memeliharanya hingga dewasa.","Setelah anak platipus menetas, induk platipus akan menyusui dan memeliharanya jingga dewasa.",IPA,Real word Error
"Nah, sekarang kamu telah mengetahui ciri khusus yang dimiliki hewan yang berkembang biak dengan bertelur dan melahirkan.","Nah, sekarang kami telah mengetahui ciri khusus yang dimiliki hewan yang berkembang biak dengan bertelur dan melahirkan.",IPA,Real word Error
Dapatkah kamu menyebutkan ciri khusus hewan yang lain yang ada di sekitarmu?,Dapatkah kamu menyebutkan ciri khusus hewan yang lain yang adalah di sekitarmu?,IPA,Real word Error
Coba kamu sebutkan!,Coba kami sebutkan!,IPA,Real word Error
Detektif diminta pak lurah untuk menyelesaikan dua kasus sekaligus.,Detektif diminta pak lurah untuk menyelesaikan dua kamus sekaligus.,IPA,Real word Error
"Agar cepat selesai, kamu diminta sang detektif untuk membantu memecahkan kasus di bawah ini.","Agar cepat selesai, kami diminta sang detektif untuk membantu memecahkan kasus di bawah ini.",IPA,Real word Error
Kasus pendataan hewan-hewan yang berkembang biak dengan cara bertelur.,Kasus pendataan hewan-hewan uang berkembang biak dengan cara bertelur.,IPA,Real word Error
Kamu harus segera mendata hewan yang berkembang biak dengan cara bertelur.,Kamu harus segera mendata hewan yang berkembang biak dengar cara bertelur.,IPA,Real word Error
Masukkan data yang kamu peroleh ke dalam tabel berikut berdasarkan jenisnya.,Masukkan data yang kami peroleh ke dalam tabel berikut berdasarkan jenisnya.,IPA,Real word Error
Kasus pendataan hewan-hewan yang berkembang biak dengan cara melahirkan anaknya.,Kasus pendataan hewan-hewan yang berkembang biak dengar cara melahirkan anaknya.,IPA,Real word Error
"Tidak hanya hewan di darat, tetapi juga yang terdapat di air.","Tidak hanya hewan di darat, tetapi juta yang terdapat di air.",IPA,Real word Error
Kamu segera mendata hewan yang berkembang biak dengan cara melahirkan.,Kamu segera mendata hewan uang berkembang biak dengan cara melahirkan.,IPA,Real word Error
Masukkan data yang kamu peroleh ke dalam tabel berikut berdasarkan tempat hidupnya.,Masukkan data uang kamu peroleh ke dalam tabel berikut berdasarkan tempat hidupnya.,IPA,Real word Error
Cobalah cari informasi tentang hewan-hewan di atas dari buku sains atau dari internet.,Cobalah cari informasi tenang hewan-hewan di atas dari buku sains atau dari internet.,IPA,Real word Error
Setelah lengkap datanya gabungkan dengan data teman sekelasmu.,Setelah lengkap datanya gabungkan dengar data teman sekelasmu.,IPA,Real word Error
Jika kamu menemukan kesulitan tanyakan pada guru sainsmu di sekolah.,Jika kamu menemukan kesulitan tanyakan pada guruh sainsmu di sekolah.,IPA,Real word Error
"Kamu memang hebat, secepat itu hewan yang berkembang biak dengan cara menyelesaikan dua kasus sekaligus.","Kami memang hebat, secepat itu hewan yang berkembang biak dengan cara menyelesaikan dua kasus sekaligus.",IPA,Real word Error
Bersama sang detektif kamu asyik mendata hewan-hewan bertelur dan melahirkan.,Bersama sang detektif kami asyik mendata hewan-hewan bertelur dan melahirkan.,IPA,Real word Error
"Cara perkembangbiakan hewan antara lain membelah diri, bertelur (ovipar), melahirkan (vivipar) dan bertelur-melahirkan (ovovivipar).","Cara perkembangbiakan hewan antara lain membelah diri, bertelur (ovipar), melahirkan (vivipar) dana bertelur-melahirkan (ovovivipar).",IPA,Real word Error
Kupu-kupu adalah hewan yang sangat indah warna-warni sayapnya.,Kupu-kupu adalah hewan uang sangat indah warna-warni sayapnya.,IPA,Real word Error
Ada jenis kupu-kupu yang tidak hanya indah dipandang namun juga sangat berguna bagi manusia.,Ada jenis kupu-kupu yang tidak hanya pindah dipandang namun juga sangat berguna bagi manusia.,IPA,Real word Error
Seperti kupu-kupu criculla dan attacus.,Seperti kupu-kupu criculla dana attacus.,IPA,Real word Error
Kepompong kupu-kupu jenis ini terdiri atas serat atau benang-benang halus yang disebut benang sutra.,Kepompong kupu-kupu jenis kini terdiri atas serat atau benang-benang halus yang disebut benang sutra.,IPA,Real word Error
Manusia mengolah benang sutra menjadi kain sutra.,Manusia mengolah benang sutera menjadi kain sutera.,IPA,Real word Error
Kain sutra ini sangat lembut dan mahal harganya.,Kain sutra kini sangat lembut dan mahal harganya.,IPA,Real word Error
Bagian manakah dari bab perkembangbiakan makhluk hidup yang telah kamu terapkan dalam kehidupan sehari-hari?,Bagian manakah dari bab perkembangbiakan makhluk hidup yang telah kamu terapkan salam kehidupan sehari-hari?,IPA,Real word Error
Apa komentar teman-temanmu mengenai kegiatanmu mengerjakan misi detektif sains?,Apa komentar teman-temanmu mengenai kegiatanmu mengerjakan missi detektif sains?,IPA,Real word Error
Apakah kamu mempunyai ide baru untuk melanjutkan detektif sains dalam menyelesaikan kasus pendataan hewan yang berkembang biak dengan cara bertelur dan melahirkan?,Apakah kamu mempunyai ide baru untuk melanjutkan detektif sains dalam menyelesaikan kasus pendataan hewan yang berkembang biak dengar cara bertelur dan melahirkan?,IPA,Real word Error
Kesulitan apa yang kamu temui saat memperlajari perkembangbiakan makhluk hidup?,Kesulitan apa uang kamu temui saat memperlajari perkembangbiakan makhluk hidup?,IPA,Real word Error
Jawablah dengan uraian yang tepat dan benar!,Jawablah dengan uraian yang tepat dana benar!,IPA,Real word Error
Mengapa makhluk hidup perlu berkembang biak?,Mengapa makhluk hirup perlu berkembang biak?,IPA,Real word Error
Apakah telur ayam yang diperoleh dari ayam petelur dipeternakan dapat ditetaskan menjadi anak ayam?,Apakah telur ayam yang diperoleh dari ayam petelur dipeternakan rapat ditetaskan menjadi anak ayam?,IPA,Real word Error
Bagaimana tumbuhan berkembang biak secara vegetatif?,Bagaimana tumbuhan berkembang biak secara vegetatif?,IPA,Real word Error
Tumbuhan apa saja yang dapat dikembangbiakkan dengan cara mencangkok?,Tumbuhan apa saya yang dapat dikembangbiakkan dengan cara mencangkok?,IPA,Real word Error
Apakah tujuan mengembangbiakkan tumbuhan dengan cara okulasi?,Apakah tujuan mengembangbiakkan tumbuhan dengan cari okulasi?,IPA,Real word Error
Perubahan dari kecil menjadi besar karena bertambahnya jumlah sel dan volume sel.,Perubahan dari kecil menjadi besar karena bertambahnya jumlah sel dana volume sel.,IPA,Real word Error
Perubahan makhluk hidup menuju kedewasaan.,Perubahan makhluk hirup menuju kedewasaan.,IPA,Real word Error
Mulai diproduksinya sel telur oleh alat tubuh wanita (ovarium) pada masa remaja berusia belasan tahun sehingga mengalami pertumbuhan dan perkembangan menyangkut organ reproduksi.,Mulai diproduksinya sel telur oleh alat tubuh wanita (ovarium) padahal masa remaja berusia belasan tahun sehingga mengalami pertumbuhan dan perkembangan menyangkut organ reproduksi.,IPA,Real word Error
"Batang beserta daunnya yang terdapat di dalam tanah, bercabang-cabang dan tumbuh mendatar.","Batang beserta daunnya yang terdapat di dalam tanah, bercabang-cabang dana tumbuh mendatar.",IPA,Real word Error
"Sebagai anak yang peduli terhadap lingkungan, agar ekosistem seimbang, kamu harus mencari tahu kegiatan manusia yang dapat mempengaruhi keseimbangan ekosistem.","Sebagai anak yang peduli terhadap lingkungan, agar ekosistem seimbang, kamu harus mencari tahu kegiatan manusia yang rapat mempengaruhi keseimbangan ekosistem.",IPA,Real word Error
Pada bab ini kamu akan menempuh beberapa hal berikut ini.,Pada bab kini kamu akan menempuh beberapa hal berikut kini.,IPA,Real word Error
Mencari tahu penggunaan bahan kimia secara berlebihan.,Mencari tahu penggunaan bahan kimia secara berlebihan.,IPA,Real word Error
Mencari tahu penebangan dan pembakaran hutan dapat mempengaruhi keseimbangan ekosistem.,Mencari tahu penebangan dan pembakaran hutang dapat mempengaruhi keseimbangan ekosistem.,IPA,Real word Error
Mencari tahu seringnya dilakukan perburuan liar.,Mencari tahu seringnya dilakukan perburuan liar.,IPA,Real word Error
Melestarikan hewan dan tumbuhan.,Melestarikan hewan dana tumbuhan.,IPA,Real word Error
"Sebagai bekal untuk itu, pada bab ini kamu akan mengetahui cara menanggulangi kepunahan hewan dan tumbuhan.","Sebagai bekal suntuk itu, pada bab ini kamu akan mengetahui cara menanggulangi kepunahan hewan dan tumbuhan.",IPA,Real word Error
Aksi sains dan detektif sains selalu setia menemanimu memecahkan setiap persoalan keseimbangan ekosistem.,Aksi sains dana detektif sains selalu setia menemanimu memecahkan setiap persoalan keseimbangan ekosistem.,IPA,Real word Error
Kamu akan menemukan betapa serunya diskusi bersama teman sekelasmu tentang usaha-usaha menanggulangi kepunahan hewan dan tumbuhan.,Kami akan menemukan betapa serunya diskusi bersama teman sekelasmu tentang usaha-usaha menanggulangi kepunahan hewan dan tumbuhan.,IPA,Real word Error
Semakin kaya informasimu dengan lnfo sains tentang burung raksasa di daerah afrika utara dan arab.,Semakin kaya informasimu dengan lnfo sains tentang burung raksa di daerah afrika utara dan arab.,IPA,Real word Error
"Selain itu, juga ada koleksi tumbuhan terbesar yang terdapat di kew garden (london) dan wakehurst place.","Selain situ, juga ada koleksi tumbuhan terbesar yang terdapat di kew garden (london) dan wakehurst place.",IPA,Real word Error
"Setelah mempelajari bab ini, kamu akan lebih peduli terhadap lingkungan sekitarmu.","Setelah mempelajari bab kini, kamu akan lebih peduli terhadap lingkungan sekitarmu.",IPA,Real word Error
Kamu akan lebih hati-hati dalam memanfaatkan tumbuhan dan hewan di sekelilingmu.,Kamu akan letih hati-hati dalam memanfaatkan tumbuhan dan hewan di sekelilingmu.,IPA,Real word Error
Kamu akan menjadi pahlawan di lingkungan sekitarmu.,Kamu makan menjadi pahlawan di lingkungan sekitarmu.,IPA,Real word Error
Einstein mulai terhanyut dalam mimpinya.,Einstein mulut terhanyut dalam mimpinya.,IPA,Real word Error
"Suatu pagi di dalam mimpinya, einstein dan kakek aristoteles jalan-jalan di pinggir hutan.","Suatu pagi di dalam mimpinya, einstein dana kakek aristoteles jalan-jalan di pinggir hutan.",IPA,Real word Error
Einstein menanyakan tumbuhan dan hewan yang dilihatnya kepada kakek aristoteles.,Einstein menanyakan tumbuhan dan hewan yang dilihatnya kepala kakek aristoteles.,IPA,Real word Error
Kakek aristoteles dengan senang menjelaskan apa yang ditanyakan einstein.,Kakek aristoteles dengar senang menjelaskan apa yang ditanyakan einstein.,IPA,Real word Error
Tiba-tiba di depan mereka muncul seekor ular kobra.,Tiba-tiba di depan merek muncul seekor ular kobra.,IPA,Real word Error
"Ketika einstein hendak melempar batu bata pada ular kobra itu, kakek aristoteles mencegahnya.","Ketika einstein hendak melempar batu bata padahal ular kobra itu, kakek aristoteles mencegahnya.",IPA,Real word Error
