kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Akibatnya, ketika hujan lebat, air hujan tidak meresap ke dalam perakaran pohon melainkan langsung mengalir di permukaan.","Akibatnya, ketika hujan lebat, air hujan tidak meresap ke dalam perakaran pohon melainkan langsung mengalir di permukaan@",IPA,Punctuation Error
Dan terjadilah erosi bahkan mungkin terjadi banjir bandang yang bisa menimbulkan bencana bagi pemukiman di dekat hutan itu.,Dan terjadilah erosi bahkan mungkin terjadi banjir bandang yang bisa menimbulkan bencana bagi pemukiman di dekat hutan itu',IPA,Punctuation Error
Jadi siapa yang rugi jika sumber daya alam diambil dengan sewenang-wenang?,Jadi siapa yang rugi jika sumber daya alam diambil dengan sewenang>wenang?,IPA,Punctuation Error
Manusia dapat mengambil kekayaan alam dengan mudah.,Manusia dapat mengambil kekayaan alam dengan mudah',IPA,Punctuation Error
Namun jika tanpa aturan maka akibatnya akan merugikan manusia itu sendiri.,Namun jika tanpa aturan maka akibatnya akan merugikan manusia itu sendiri',IPA,Punctuation Error
"Oleh karena itu, seharusnya setiap pengambilan sumber daya alam harus diikuti dengan tindakan pelestarian.",Oleh karena itu@ seharusnya setiap pengambilan sumber daya alam harus diikuti dengan tindakan pelestarian.,IPA,Punctuation Error
"Dalam contoh pengambilan kayu seperti di atas, setelah menebang pohon yang cukup umur kita harus segera mengikutinya dengan penanaman pohon muda.",Dalam contoh pengambilan kayu seperti di atas@ setelah menebang pohon yang cukup umur kita harus segera mengikutinya dengan penanaman pohon muda.,IPA,Punctuation Error
Tujuannya agar kelestarian hutan itu tetap terjaga.,Tujuannya agar kelestarian hutan itu tetap terjaga',IPA,Punctuation Error
Sumber daya yang ada di alam ini memang dikaruniakan tuhan untuk manusia.,Sumber daya yang ada di alam ini memang dikaruniakan tuhan untuk manusia',IPA,Punctuation Error
Akan tetapi kita harus bijaksana dalam mengambil dan memanfaatkannya.,Akan tetapi kita harus bijaksana dalam mengambil dan memanfaatkannya',IPA,Punctuation Error
Jika hal itu tidak dilakukan maka akan timbul bencana yang mengancam kehidupan manusia.,Jika hal itu tidak dilakukan maka akan timbul bencana yang mengancam kehidupan manusia',IPA,Punctuation Error
Pemanfaatan sumber daya alam dapat memengaruhi lingkungan.,Pemanfaatan sumber daya alam dapat memengaruhi lingkungan',IPA,Punctuation Error
"Sumber daya alam meliputi hewan, tumbuhan, dan mineral.","Sumber daya alam meliputi hewan, tumbuhan, dan mineral@",IPA,Punctuation Error
"Minyak bumi diambil melalui penambangan, begitu juga dengan logam-logam (contohnya besi).","Minyak bumi diambil melalui penambangan, begitu juga dengan logam-logam (contohnya besi=.",IPA,Punctuation Error
Kertas diperoleh dari pengolahan layu yang dilakukan di pabrik kertas.,Kertas diperoleh dari pengolahan layu yang dilakukan di pabrik kertas',IPA,Punctuation Error
Beras diperoleh dengan cara menggiling padi.,Beras diperoleh dengan cara menggiling padi',IPA,Punctuation Error
Pengambilan sumber daya alam harus diikuti dengan pelestarian lingkungan.,Pengambilan sumber daya alam harus diikuti dengan pelestarian lingkungan',IPA,Punctuation Error
Contohnya setiap menebang pohon di hutan diikuti dengan penanaman tumbuhan baru.,Contohnya setiap menebang pohon di hutan diikuti dengan penanaman tumbuhan baru',IPA,Punctuation Error
Jelaskan pengertian sumber daya alam yang dapat diperbaharui!,Jelaskan pengertian sumber daya alam yang dapat diperbaharui(,IPA,Punctuation Error
Dan berikan contohnya!,Dan berikan contohnya(,IPA,Punctuation Error
Apakah yang dapat dimanfaatkan dari hasil peternakan ayam!,Apakah yang dapat dimanfaatkan dari hasil peternakan ayam(,IPA,Punctuation Error
Apakah teknologi yang tepat untuk menjadikan padi menjadi beras?,Apakah teknologi yang tepat untuk menjadikan padi menjadi beras',IPA,Punctuation Error
Bagaimana memanfaatkan sumber daya alam minyak bumi secara bijaksana?,Bagaimana memanfaatkan sumber daya alam minyak bumi secara bijaksana',IPA,Punctuation Error
Jelaskan cara memanfaatkan pohon di hutan yang bijaksana!,Jelaskan cara memanfaatkan pohon di hutan yang bijaksana(,IPA,Punctuation Error
Alex berasal dari keluarga nelayan.,Alex berasal dari keluarga nelayan',IPA,Punctuation Error
La tinggal di desa dekat pantai.,La tinggal di desa dekat pantai',IPA,Punctuation Error
Suatu pagi ketika alex bermain di tepi pantai bersama teman-temannya.,Suatu pagi ketika alex bermain di tepi pantai bersama teman?temannya.,IPA,Punctuation Error
Alex melihat banyak sekali ikan kecil mati mengapung di atas air laut.,Alex melihat banyak sekali ikan kecil mati mengapung di atas air laut',IPA,Punctuation Error
Mengapa ikan-ikan kecil itu mati?,Mengapa ikan>ikan kecil itu mati?,IPA,Punctuation Error
Apakah tindakan yang menyebabkan ikan kecil-kecil itu mati dibenarkan?,Apakah tindakan yang menyebabkan ikan kecil>kecil itu mati dibenarkan?,IPA,Punctuation Error
Ayam hampir setiap hari dikonsumsi manusia.,Ayam hampir setiap hari dikonsumsi manusia',IPA,Punctuation Error
Namun jumlah ayam yang ada tidak pernah habis.,Namun jumlah ayam yang ada tidak pernah habis',IPA,Punctuation Error
Oleh karena itu ayam tidak punah.,Oleh karena itu ayam tidak punah',IPA,Punctuation Error
Hal ini karena adanya peternakan ayam.,Hal ini karena adanya peternakan ayam',IPA,Punctuation Error
"Sekarang ini manusia banyak memburu ular jenis tertentu, misalnya kobra.",Sekarang ini manusia banyak memburu ular jenis tertentu@ misalnya kobra.,IPA,Punctuation Error
Jika demikian terus menerus lama kelamaan ular kobra akan habis.,Jika demikian terus menerus lama kelamaan ular kobra akan habis',IPA,Punctuation Error
"Menurutmu, apakah ular kobra dapat diternakkan seperti ayam?",Menurutmu@ apakah ular kobra dapat diternakkan seperti ayam?,IPA,Punctuation Error
Apakah kamu sudah memahami hubungan antara sumber daya alam dengan lingkungan?,Apakah kamu sudah memahami hubungan antara sumber daya alam dengan lingkungan',IPA,Punctuation Error
Apakah kamu sudah memahami hubungan antara sumber daya alam dengan teknologi yang digunakan?,Apakah kamu sudah memahami hubungan antara sumber daya alam dengan teknologi yang digunakan',IPA,Punctuation Error
Apakah kamu sudah memahami dampak pengambilan bahan alam terhadap pelestarian lingkungan?,Apakah kamu sudah memahami dampak pengambilan bahan alam terhadap pelestarian lingkungan',IPA,Punctuation Error
"Jika sudah, lanjutkan dengan mengerjakan latihan akhir semester.",Jika sudah@ lanjutkan dengan mengerjakan latihan akhir semester.,IPA,Punctuation Error
Bumi kita ini mengandung banyak sumber daya alam.,Bumi kita ini mengandung banyak sumber daya alam',IPA,Punctuation Error
Coba berikan contoh manfaat yang dapat diambil dari alam ini.,Coba berikan contoh manfaat yang dapat diambil dari alam ini',IPA,Punctuation Error
Tuliskan hasilnya dalam tabel seperti berikut ini.,Tuliskan hasilnya dalam tabel seperti berikut ini',IPA,Punctuation Error
Jelaskan cara mencegah erosi!,Jelaskan cara mencegah erosi(,IPA,Punctuation Error
Berikan lima contoh bentuk energi yang kamu ketahui!,Berikan lima contoh bentuk energi yang kamu ketahui(,IPA,Punctuation Error
Jelaskan bagaimana cara yang dapat dilakukan untuk membuat benda yang diam menjadi bergerak!,Jelaskan bagaimana cara yang dapat dilakukan untuk membuat benda yang diam menjadi bergerak(,IPA,Punctuation Error
Mengapa kita perlu mencari energi alternatif?,Mengapa kita perlu mencari energi alternatif',IPA,Punctuation Error
Jelaskan cara mengambil sumber daya alam dari hutan secara bijaksana!,Jelaskan cara mengambil sumber daya alam dari hutan secara bijaksana(,IPA,Punctuation Error
Apakah kamu masih ingat ciri-ciri makhluk hidup?,Apakah kamu masih ingat ciri>ciri makhluk hidup?,IPA,Punctuation Error
Apa yang diperlukan makhluk hidup untuk bernapas?,Apa yang diperlukan makhluk hidup untuk bernapas',IPA,Punctuation Error
Apakah alat pernapasan setiap makhluk hidup berbeda?,Apakah alat pernapasan setiap makhluk hidup berbeda',IPA,Punctuation Error
Coba amati dan pikirkan gambar 1.1 berikut ini!,Coba amati dan pikirkan gambar 1@1 berikut ini!,IPA,Punctuation Error
Bagaimanakah cara tumbuhan dan hewan dalam gambar ini bernapas?,Bagaimanakah cara tumbuhan dan hewan dalam gambar ini bernapas',IPA,Punctuation Error
Bandingkan dengan cara manusia bernapas!,Bandingkan dengan cara manusia bernapas(,IPA,Punctuation Error
"Bagaimana manusia, tumbuhan, dan hewan meiakukan pernapasan?","Bagaimana manusia, tumbuhan, dan hewan meiakukan pernapasan@",IPA,Punctuation Error
Apakah bernapas itu?,Apakah bernapas itu',IPA,Punctuation Error
Bernapas adalah proses menghirup oksigen (02) dan mengeluarkan karbon dioksida (c02).,Bernapas adalah proses menghirup oksigen (02~ dan mengeluarkan karbon dioksida (c02).,IPA,Punctuation Error
Cobalah kamu tarik napas dan hembuskan!,Cobalah kamu tarik napas dan hembuskan(,IPA,Punctuation Error
Rasakan aliran udara yang kamu hirup dan hembuskan itu!,Rasakan aliran udara yang kamu hirup dan hembuskan itu(,IPA,Punctuation Error
Alat-alat apa yang dilalui oleh udara tersebut?,Alat>alat apa yang dilalui oleh udara tersebut?,IPA,Punctuation Error
"Udara yang kamu hirup pada saat bernapas masuk melalui rongga hidung, dilanjutkan ke tenggorok, dan masuk ke dalam paru-paru.","Udara yang kamu hirup pada saat bernapas masuk melalui rongga hidung, dilanjutkan ke tenggorok, dan masuk ke dalam paru@paru.",IPA,Punctuation Error
Proses apakah yang terjadi pada alat-alat tersebut?,Proses apakah yang terjadi pada alat>alat tersebut?,IPA,Punctuation Error
Udara yang kita hirup akan masuk ke dalam rongga hidung.,Udara yang kita hirup akan masuk ke dalam rongga hidung',IPA,Punctuation Error
"Di dalam rongga hidung, udara pernapasan akan mengalami berbagai perlakuan.",Di dalam rongga hidung@ udara pernapasan akan mengalami berbagai perlakuan.,IPA,Punctuation Error
Udara akan disaring terlebih dahulu oleh rambut-rambut hidung dan selaput lendir.,Udara akan disaring terlebih dahulu oleh rambut?rambut hidung dan selaput lendir.,IPA,Punctuation Error
Udara juga mengalami penyesuaian suhu dan diatur kelembabannya ketika berada di dalam rongga hidung.,Udara juga mengalami penyesuaian suhu dan diatur kelembabannya ketika berada di dalam rongga hidung',IPA,Punctuation Error
Bernapas sebaiknya dilakukan dengan rongga hidung.,Bernapas sebaiknya dilakukan dengan rongga hidung',IPA,Punctuation Error
"Jika kita bernapas melalui mulut, udara tidak akan disaring.",Jika kita bernapas melalui mulut@ udara tidak akan disaring.,IPA,Punctuation Error
Udara kotor akan masuk dan menyebabkan gangguan pernapasan.,Udara kotor akan masuk dan menyebabkan gangguan pernapasan',IPA,Punctuation Error
Udara yang masuk ke rongga hidung diteruskan ke batang tenggorok (trakea).,Udara yang masuk ke rongga hidung diteruskan ke batang tenggorok (trakea)[,IPA,Punctuation Error
Batang tenggorok tersusun atas tulang-tulang rawan yang kemudian bercabang dua.,Batang tenggorok tersusun atas tulang?tulang rawan yang kemudian bercabang dua.,IPA,Punctuation Error
Cabang batang tenggorok dinamakan bronkus.,Cabang batang tenggorok dinamakan bronkus',IPA,Punctuation Error
Cabang batang tenggorok yang satu menuju paru-paru kanan dan yang satu lagi menuju paru-paru kiri.,Cabang batang tenggorok yang satu menuju paru-paru kanan dan yang satu lagi menuju paru-paru kiri?,IPA,Punctuation Error
Paru-paru kita terletak di dalam rongga dada di atas diafragma.,Paru?paru kita terletak di dalam rongga dada di atas diafragma.,IPA,Punctuation Error
Apakah diafragma itu?,Apakah diafragma itu',IPA,Punctuation Error
"Manusia mempunyai sepasang paru-paru, yaitu paru-paru kanan dan paru-paru kiri.","Manusia mempunyai sepasang paru}paru, yaitu paru-paru kanan dan paru-paru kiri.",IPA,Punctuation Error
Paru-paru kanan memiliki tiga gelambir dan paru-paru kiri memiliki dua gelambir.,Paru-paru kanan memiliki tiga gelambir dan paru-paru kiri memiliki dua gelambir?,IPA,Punctuation Error
"Paru-paru dibungkus oleh selaput tipis, yaitu pleura.","Paru-paru dibungkus oleh selaput tipis, yaitu pleura@",IPA,Punctuation Error
"Di dalam paru-paru, cabang batang tenggorok (bronkus) membentuk percabangan, yaitu bronkiolus.","Di dalam paru-paru, cabang batang tenggorok (bronkus= membentuk percabangan, yaitu bronkiolus.",IPA,Punctuation Error
Bronkiolus berhubungan langsung dengan gelembung-gelembung yang terdapat di paru-paru (alveolus).,Bronkiolus berhubungan langsung dengan gelembung-gelembung yang terdapat di paru-paru (alveolus~.,IPA,Punctuation Error
Perhatikan gambar 1.3 berikut ini!,Perhatikan gambar 1@3 berikut ini!,IPA,Punctuation Error
Di dalam alveolus terjadi pertukaran antara oksigen (02)dengan karbon dioksida (c02).,Di dalam alveolus terjadi pertukaran antara oksigen (02~dengan karbon dioksida (c02).,IPA,Punctuation Error
Oksigen dibawa darah dan diedarkan ke seluruh jaringan tubuh untuk membantu proses pembakaran sari-sari makanan (oksidasi).,Oksigen dibawa darah dan diedarkan ke seluruh jaringan tubuh untuk membantu proses pembakaran sari-sari makanan (oksidasi[.,IPA,Punctuation Error
Proses pembakaran ini akan menghasilkan energi yang kita butuhkan untuk melakukan kegiatan.,Proses pembakaran ini akan menghasilkan energi yang kita butuhkan untuk melakukan kegiatan',IPA,Punctuation Error
Sisa proses oksidasi berupa karbon dioksida dan uap air.,Sisa proses oksidasi berupa karbon dioksida dan uap air',IPA,Punctuation Error
Sisa proses oksidasi itu dibawa darah masuk ke alveolus kemudian dilepaskan keluar melalui hidung.,Sisa proses oksidasi itu dibawa darah masuk ke alveolus kemudian dilepaskan keluar melalui hidung',IPA,Punctuation Error
"Untuk lebih memahami sistem kerja paru-paru, lakukan kegiatan 1.1 berikut ini!","Untuk lebih memahami sistem kerja paru-paru, lakukan kegiatan 1[1 berikut ini!",IPA,Punctuation Error
Potonglah sepertiga bagian botol (gambar a)!,Potonglah sepertiga bagian botol (gambar a)[,IPA,Punctuation Error
Lubangi tutup botol dengan paku yang dipanaskan (gambar b)!,Lubangi tutup botol dengan paku yang dipanaskan (gambar b)[,IPA,Punctuation Error
Lubang itu harus dapat dimasuki oleh dua sedotan (gambar c).,Lubang itu harus dapat dimasuki oleh dua sedotan (gambar c)[,IPA,Punctuation Error
Masukkan kedua sedotan ke dalam tutup botol yang telah dilubangi (gambar c)!,Masukkan kedua sedotan ke dalam tutup botol yang telah dilubangi (gambar c)[,IPA,Punctuation Error
Bengkokkan ujung kedua sedotan lalu ikat plastik kecil menggunakan karet pada ujung sedotan (gambar d)!,Bengkokkan ujung kedua sedotan lalu ikat plastik kecil menggunakan karet pada ujung sedotan (gambar d)[,IPA,Punctuation Error
Potonglah balon menjadi lembaran.,Potonglah balon menjadi lembaran',IPA,Punctuation Error
Lalu bentangkan hingga menutup bagian bawah botol dan ikat dengan karet (gambar e)!,Lalu bentangkan hingga menutup bagian bawah botol dan ikat dengan karet (gambar e)[,IPA,Punctuation Error
"Setelah model itu selesai dibuat (gambar f), tarik permukaan balon dengan tanganmu lalu lepaskan!",Setelah model itu selesai dibuat (gambar f)\ tarik permukaan balon dengan tanganmu lalu lepaskan!,IPA,Punctuation Error
Ulangi beberapa kali!,Ulangi beberapa kali(,IPA,Punctuation Error
Jawablah beberapa pertanyaan berikut!,Jawablah beberapa pertanyaan berikut(,IPA,Punctuation Error
Kapankah plastik akan mengembang?,Kapankah plastik akan mengembang',IPA,Punctuation Error
Kapankah plastik akan mengempis?,Kapankah plastik akan mengempis',IPA,Punctuation Error
"Dari kegiatan di atas, botol air mineral diumpamakan sebagai rongga dada kita.",Dari kegiatan di atas@ botol air mineral diumpamakan sebagai rongga dada kita.,IPA,Punctuation Error
Kedua buah sedotan tadi sebagai batang tenggorok.,Kedua buah sedotan tadi sebagai batang tenggorok',IPA,Punctuation Error
Kedua buah plastik sebagai paru-paru dan balon sebagai otot-otot pernapasan.,Kedua buah plastik sebagai paru-paru dan balon sebagai otot-otot pernapasan?,IPA,Punctuation Error
"Ketika kamu menarik balon yang diikat di bawah botol, plastik akan mengembang.",Ketika kamu menarik balon yang diikat di bawah botol@ plastik akan mengembang.,IPA,Punctuation Error
"Dan ketika kamu melepas tarikan pada balon, plastik akan mengempis.",Dan ketika kamu melepas tarikan pada balon@ plastik akan mengempis.,IPA,Punctuation Error
Keadaan ini terjadi sewaktu kita bernapas.,Keadaan ini terjadi sewaktu kita bernapas',IPA,Punctuation Error
Keluar masuknya udara pernapasan terjadi karena perbedaan tekanan udara di luar paru-paru dan di dalam paru-paru.,Keluar masuknya udara pernapasan terjadi karena perbedaan tekanan udara di luar paru-paru dan di dalam paru-paru?,IPA,Punctuation Error
"Tekanan udara di luar bersifat tetap, tetapi tekanan udara di dalam paru-paru berubah-ubah.","Tekanan udara di luar bersifat tetap, tetapi tekanan udara di dalam paru@paru berubah-ubah.",IPA,Punctuation Error
