kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Sel darah putih berfungsi untuk membunuh kuman dan melindungi tubuh dari infeksi.,Sel darah putih berfungsi untuk membunuh akumn dan melindungi tubuh dari infeksi.,IPA,Transposition Error
Sel darah putih dibuat di sumsum tulang dan kelenjar limpa.,Sel darah putih dibuat di sumsum tulnag dan kelenjar limpa.,IPA,Transposition Error
Keping darah berfungsi dalam proses pembekuan darah.,Keping adrah berfungsi dalam proses pembekuan darah.,IPA,Transposition Error
Pernahkah kamu mendengar orang meninggal karena serangan jantung?,Pernahkah kamu mendengar orang meninggal karena sernagan jantung?,IPA,Transposition Error
Jantung merupakan alat penting dalam tubuh kita.,Jantung merupakan alat penting dalam tubuh akit.,IPA,Transposition Error
"Jika jantung mengalami gangguan, maka kemungkinan untuk disembuhkan sangat sulit.","Jika jantung mengalami gangguan, maka kemungkinan untuk disembuhkan tsanga sulit.",IPA,Transposition Error
"Beberapa penyakit yang menyerang darah dan alat peredaran darah antara lain jantung koroner, hipertensi, dan anemia.","Beberapa penyakit yang menyerang darah dan tala peredaran darah antara lain jantung koroner, hipertensi, dan anemia.",IPA,Transposition Error
Jantung koroner terjadi karena penyempitan pada pembuluh darah yang langsung berhubungan dengan jantung.,Jantung koroner terjadi karena penyempitan pada pemubluh darah yang langsung berhubungan dengan jantung.,IPA,Transposition Error
Penyempitan ini menyebabkan kerja jantung untuk memompa darah tidak maksimal.,Penyempitan ini menyebabkan kerja jantung untuk memmopa darah tidak maksimal.,IPA,Transposition Error
Penyempitan pembuluh darah dapat terjadi karena penumpukan lemak yang menyumbat pembuluh darah.,Penyempitan pembuluh darah dapat terjadi karena penmpukuan lemak yang menyumbat pembuluh darah.,IPA,Transposition Error
Penyempitan pembuluh darah mengakibatkan kerja jantung terganggu dan darah mengalir tidak lancar.,Penyempitan pembuluh darah mengakibatkan kerja jantung teragnggu dan darah mengalir tidak lancar.,IPA,Transposition Error
Penyebab penyempitan pembuluh darah ini adalah kolesterol.,Penyebab penyempitan pembuluh darah ini adalah kolstereol.,IPA,Transposition Error
Kolesterol adalah lemak jahat yang dapat menyumbat pembuluh darah.,Kolesterol adalah lemak jahat yang dapat menuymbat pembuluh darah.,IPA,Transposition Error
"Makanan laut seperti udang, cumi, dan kerang berkolesterol tinggi.","Makanan laut seperti udang, cumi, dan kernag berkolesterol tinggi.",IPA,Transposition Error
Amatilah gambar 3.4 berikut ini!,Amatihla gambar 3.4 berikut ini!,IPA,Transposition Error
Penyempitan pembuluh darah dapat pula menyebabkan penyakit darah tinggi atau hipertensi.,Penyempitan pembuluh darah dapat pula menyebabkan penaykit darah tinggi atau hipertensi.,IPA,Transposition Error
Gangguan ini akan menganggu kerja jantung dan juga kelancaran aliran darah dalam tubuh.,Gangguan ini akan menganggu kerja jantung dan juga kelncaaran aliran darah dalam tubuh.,IPA,Transposition Error
Orang yang terkena penyakit ini tidak boleh mengkonsumsi makanan yang terlalu asin.,Orang yang terkena penyakit ini tidak ebolh mengkonsumsi makanan yang terlalu asin.,IPA,Transposition Error
Kekurangan makanan yang bergizi dapat menyebabkan anemia.,Kekurangan makanan yang bergizi dapat menyebabkan aneima.,IPA,Transposition Error
Anemia adalah penyakit kekurangan sel darah merah.,Anemia adalah penyakit kekurangan sel darah amerh.,IPA,Transposition Error
Tepatnya kekurangan kadar hemoglobin dalam darah.,Tepatnya kekurangan kadar hemobgloin dalam darah.,IPA,Transposition Error
"Gejala anemia adalah tubuh terasa lemah, kepala pusing, dan jantung berdebar-debar.","Gejala anemia adalah tubuh terasa lemah, keplaa pusing, dan jantung berdebar-debar.",IPA,Transposition Error
"Untuk pencegahannya, kamu harus banyak makan makanan bergizi, terutama yang mengandung zat besi.","Untuk pencegahannya, kamu harus banyak makan mkanaan bergizi, terutama yang mengandung zat besi.",IPA,Transposition Error
Bayam dan hati banyak mengandung zat besi.,Bayam dan hati banyak mengandung zat ibes.,IPA,Transposition Error
Bagaimana memelihara kesehatan alat peredaran darah?,Bagaimana memelihara kesehatan laat peredaran darah?,IPA,Transposition Error
Kamu dan keluargamu harus mulai menerapkan hidup sehat.,Kamu dan keluargamu harus mulai menerapkan uhidp sehat.,IPA,Transposition Error
Makanlah makanan yang bergizi.,Makanlah makanan gyan bergizi.,IPA,Transposition Error
Hindarilah makanan berlemak.,Hindarilah makanan berelmak.,IPA,Transposition Error
Perbanyaklah makan buah dan sayuran.,Perbankyalah makan buah dan sayuran.,IPA,Transposition Error
Istirahatlah yang cukup.,Istirahatlah yang uckup.,IPA,Transposition Error
Berolahragalah secara teratur.,Berolahragalah secara tertaur.,IPA,Transposition Error
Hindarilah kebiasaan merokok.,Hindarilah kebiasaan merkook.,IPA,Transposition Error
Hindarilah meminum minuman beralkohol.,Hindarilah meminum minmuan beralkohol.,IPA,Transposition Error
Buatlah kelompok kecil beranggotakan 2-3 orang!,Buatlah kelompok kecil beraggotaknan 2-3 orang!,IPA,Transposition Error
"Carilah informasi mengenai penyakit yang menyerang sistem peredaran darah, misalnya leukimia, hemofilia, dan hemeroid!","Carilah informasi mengenai penyakit yang menyerang sisetm peredaran darah, misalnya leukimia, hemofilia, dan hemeroid!",IPA,Transposition Error
Sudahkah kamu hidup sehat?,Sudahkah kamu uhidp sehat?,IPA,Transposition Error
Apa kiat-kiatmu dan keluargamu untuk menjaga kesehatan jantung kalian?,Apa kiat-kiatmu dan keluargamu untuk menjaga kseheatan jantung kalian?,IPA,Transposition Error
Alat peredaran darah manusia terdiri dari jantung dan pembuluh darah.,Alat peredaran darah manusia terdiri dari janutng dan pembuluh darah.,IPA,Transposition Error
Jantung berfungsi memompa darah ke seluruh tubuh.,Jantung berfungsi memompa darah ke seluruh utbuh.,IPA,Transposition Error
"Pembuluh darah ada dua, yaitu pembuluh nadi (arteri) dan pembuluh balik (vena).","Pembuluh darah ada dua, yaitu pembuluh inad (arteri) dan pembuluh balik (vena).",IPA,Transposition Error
Pembuluh balik mengangkut darah dari tubuh ke jantung.,Pembuluh balik mengangkut darah dari tubuh ek jantung.,IPA,Transposition Error
Hipertensi adalah penyakit darah tinggi.,Hipertensi adalah penyakit dahra tinggi.,IPA,Transposition Error
Makanan berlemak banyak mengandung kolesterol.,Makanan berlemak banyak menguandng kolesterol.,IPA,Transposition Error
Mengapa kolesterol dapat memicu penyakit jantung?,Mengapa kolesterol dapat mecmiu penyakit jantung?,IPA,Transposition Error
Ayah adi adalah perokok berat.,Ayah adi adalah pekrook berat.,IPA,Transposition Error
"Menurutmu, apakah perilaku tersebut dapat membahayakan jantungnya?","Menurutmu, apakah perilaku tersebut dapat membahayakan janungntya?",IPA,Transposition Error
Apa saranmu untuk ayah adi?,Apa saranmu untuk yaah adi?,IPA,Transposition Error
Apa saja yang kamu makan?,Apa saja yang amku makan?,IPA,Transposition Error
"Nasi, sayuran, buah-buahan, dan lauk.","Nias, sayuran, buah-buahan, dan lauk.",IPA,Transposition Error
Dari manakah makanan itu berasal?,Diar manakah makanan itu berasal?,IPA,Transposition Error
"Sebagian besar makanan itu berasal dari tumbuhan, bukan?","Sebagian besar makanan itu berasal dari tumubhan, bukan?",IPA,Transposition Error
"Manusia tidak dapat hidup tanpa tumbuhan, terlebih tumbuhan hijau.","Manusia tidak dapat hidup tanpa tumbuhan, terelbih tumbuhan hijau.",IPA,Transposition Error
Tahukah kalian apa yang menyebabkan kita semua bergantung pada tumbuhan hijau?,Tahukah kalian apa yang menyebabkan kita usema bergantung pada tumbuhan hijau?,IPA,Transposition Error
Apa saja yang dihasilkan tumbuhan hijau sehingga manusia sangat bergantung padanya?,Apa saja yang dihasilkan tumbuhan hijau sehnigga manusia sangat bergantung padanya?,IPA,Transposition Error
Coba amati dan pikirkan gambar 4.1 di bawah ini!,Coba amati dan pikirkan gambar 4.1 di awbah ini!,IPA,Transposition Error
Dapatkah manusia hidup tanpa tumbuhan hijau?,Dapatkah manusia hidup tnapa tumbuhan hijau?,IPA,Transposition Error
Fotosintesis adalah proses pembuatan makanan oleh tumbuhan hijau dengan bantuan sinar matahari.,Fotosintesis adalah proses pembuatan makanan oleh tumubhan hijau dengan bantuan sinar matahari.,IPA,Transposition Error
Tumbuhan hijau mempunyai zat hijau daun yang disebut klorofil.,Tumbuhan hijau mempunyai zat hijau daun gyan disebut klorofil.,IPA,Transposition Error
"Selain klorofil, dalam proses fotosintesis, tumbuhan hijau memerlukan air, karbon dioksida, dan sinar matahari.","Selain klorofil, dalam proses fotosintesis, tumbuhan ahiju memerlukan air, karbon dioksida, dan sinar matahari.",IPA,Transposition Error
Bagaimanakah proses fotosintesis itu terjadi?,Bgaimaanakah proses fotosintesis itu terjadi?,IPA,Transposition Error
Tanah mengandung zat hara yang dibutuhkan tumbuhan.,Tanah mengandung zat hara yang dibutuhkan tumubhan.,IPA,Transposition Error
Tumbuhan mengambil zat hara yang terdapat di tanah melalui akarnya.,Tumbuhan mengambil zat hara yang terdapat id tanah melalui akarnya.,IPA,Transposition Error
Zat hara diserap oleh rambut-rambut akar yang halus.,Zat hara diserap oleh rambut-rambut akar gyan halus.,IPA,Transposition Error
"Selain menyerap air, tumbuhan juga menyerap karbon dioksida melalui lentisel (pori-pori kulit batang) dan stomata (mulut daun).","Selain menyerap air, tumbuhan juga menyerap karobn dioksida melalui lentisel (pori-pori kulit batang) dan stomata (mulut daun).",IPA,Transposition Error
Air yang mengandung zat hara dan karbon dioksida ini akan diangkut ke daun melalui batang lewat pembuluh kayu (xi/em).,Air yang mengandung zat hara dan karobn dioksida ini akan diangkut ke daun melalui batang lewat pembuluh kayu (xi/em).,IPA,Transposition Error
"Dengan bantuan cahaya matahari, air dan karbon dioksida itu diolah menjadi zat tepung (karbohidrat) dan oksigen.","Dengan bantuan cahaya matahari, air dan karobn dioksida itu diolah menjadi zat tepung (karbohidrat) dan oksigen.",IPA,Transposition Error
"Tanpa cahaya matahari, tumbuhan tidak dapat melakukan fotosintesis.","Tanpa cahaya matahari, tumbuhan tidak dapat melkaukan fotosintesis.",IPA,Transposition Error
Proses fotosintesis pada tumbuhan selalu terjadi pada siang hari.,Proses fotosintesis apda tumbuhan selalu terjadi pada siang hari.,IPA,Transposition Error
Coba perhatikan gambar 4.2 berikut ini!,Caob perhatikan gambar 4.2 berikut ini!,IPA,Transposition Error
"Untuk membuktikan pengaruh sinar matahari dalam proses fotosintesis, lakukanlah kegiatan 4.1 berikut ini!","Untuk membuktikan pengaruh sinar matahari dalam proess fotosintesis, lakukanlah kegiatan 4.1 berikut ini!",IPA,Transposition Error
Tutuplah satu atau dua helai daun dengan kertastimah pada sore hari (gambar a).,Tutuplah satu atau dua helai daun denagn kertastimah pada sore hari (gambar a).,IPA,Transposition Error
"Pada siang hari (hari yang sama), petiklah daun yang ditutup dengan kertas timah itu.","Pada siang hari (hari yang sama), petkilah daun yang ditutup dengan kertas timah itu.",IPA,Transposition Error
"Sore hari, petiklah daun yang tidak ditutup kertas timah (gambar b).","Sore hari, petiklah daun yang tidak dittuup kertas timah (gambar b).",IPA,Transposition Error
Masukkan daun-daun tersebut dalam gelas kimia berisi alkohol!,Masukkan daun-daun tersebut dalam gelas kimia bersii alkohol!,IPA,Transposition Error
Masukkan gelas kimia tersebut dalam panci berisi air lalu rebus sampai mendidih.,Masukkan gelas kimia tersebut dalam panci bersii air lalu rebus sampai mendidih.,IPA,Transposition Error
"Setelah itu, keluarkan daun-daun tersebut dan cuci.","Setelah itu, keluarkan daun-daun tersebut dan icuc.",IPA,Transposition Error
Kemudian tetesi daun dengan larutan iodium.,Kemudian tetesi daun deangn larutan iodium.,IPA,Transposition Error
Amati perubahan warna daun tersebut!,Amati perubahan warna audn tersebut!,IPA,Transposition Error
Bagaimana warna daun yang tidak ditutup kertas timah setelah ditetesi larutan iodium?,Bagaimana warna daun yang tidak ditutup kerats timah setelah ditetesi larutan iodium?,IPA,Transposition Error
Bandingkanlah dengan warna daun yang ditutup kertas timah!,Bandingkanlah dengan warna daun yang ditutup kerats timah!,IPA,Transposition Error
Apa fungsi larutan iodium pada kegiatan di atas?,Apa fungsi larutan ioidum pada kegiatan di atas?,IPA,Transposition Error
Apa kesimpulan dari kegiatan ini?,Apa kesimpulan dari kegitaan ini?,IPA,Transposition Error
Dari kegiatan 4.1 terlihat bahwa daun yang terbuka akan memberikan warna ungu gelap ketika ditetesi larutan iodium.,Dari kegiatan 4.1 terlihat bahwa ndau yang terbuka akan memberikan warna ungu gelap ketika ditetesi larutan iodium.,IPA,Transposition Error
"Berarti, pada daun tersebut dihasilkan karbohidrat.","Berarti, pada daun trsebuet dihasilkan karbohidrat.",IPA,Transposition Error
"Sementara itu, daun yang ditutup dengan kertas timah tidak berwarna ungu.","Sementara itu, daun yang ditutup dengan kerats timah tidak berwarna ungu.",IPA,Transposition Error
Berarti pada daun tersebut tidak dihasilkan karbohidrat.,Berarti pada daun tersebut tidak dihasilkan karohidbrat.,IPA,Transposition Error
Daun yang ditutup kertas timah tidak berfotosintesis karena tidak mendapat cahaya matahari.,Daun yang ditutup kertas timah tidak berotosintesfis karena tidak mendapat cahaya matahari.,IPA,Transposition Error
Percobaan ini menunjukkan bahwa cahaya matahari diperlukan tumbuhan dalam proses fotosintesis.,Percobaan ini menunjukkan bahwa cahaya matahari diprlukean tumbuhan dalam proses fotosintesis.,IPA,Transposition Error
Dalam proses fotosintesis terjadi perubahan energi.,Dalam proses fotosintesis tearjdi perubahan energi.,IPA,Transposition Error
Tumbuhan hijau mengubah energi cahaya matahari menjadi energi dalam bentuk makanan.,Tumbuhan hijau mengubah energi cahaya matahari menajdi energi dalam bentuk makanan.,IPA,Transposition Error
Hasil lain dari fotosintesis adalah oksigen.,Hasil lain dari fotosntiesis adalah oksigen.,IPA,Transposition Error
Oksigen sangat dibutuhkan oleh manusia dan hewan untuk bernapas.,Oksigen sangat dibutuhkan oleh manusia dan ahewn untuk bernapas.,IPA,Transposition Error
Coba kalian berdiri di lapangan luas di siang hari!,Coba kalian beridri di lapangan luas di siang hari!,IPA,Transposition Error
Setelah itu berpindahlah dari lapangan tersebut menuju sebuah pohon yang lebat!,Setelah itu berpindahlah dari lapangan tersebut menjuu sebuah pohon yang lebat!,IPA,Transposition Error
Dapatkah kalian temukan perbedaannya?,Dapatkah kalian temkuan perbedaannya?,IPA,Transposition Error
Apakah udara di bawah pohon terasa lebih segar?,Apakah udara di bawah pohon terasa ilebh segar?,IPA,Transposition Error
Terangkan perbedaan tersebut dihubungkan dengan aktivitas fotosintesis yang dilakukan oleh tumbuhan hijau!,Terangkan perbedaan tersebut dihubungkan dengan aktivitas ftosintesios yang dilakukan oleh tumbuhan hijau!,IPA,Transposition Error
"Karbohidrat digunakan oleh tumbuhan untuk tumbuh, memperbanyak diri, dan sebagian disimpan sebagai makanan cadangan.","Karbohidrat digunakan oleh tumbuhan untuk tumbuh, memerbanyapk diri, dan sebagian disimpan sebagai makanan cadangan.",IPA,Transposition Error
Bagian-bagian tumbuhan dapat mengalami perubahan menjadi tempat makanan cadangan.,Bagian-bagian tumbuhan dapat mengalami perubahan menjadi temapt makanan cadangan.,IPA,Transposition Error
"Bagian-bagian itu adalah umbi, batang, buah dan biji.","Bgian-abagian itu adalah umbi, batang, buah dan biji.",IPA,Transposition Error
Umbi akar merupakan akar yang menggembung dan menjadi makanan cadangan.,Umbi akar merupakan akar yang menggembung dan menjadi amkanan cadangan.,IPA,Transposition Error
Umbi batang merupakan bagian batang yang menggembung di dalam tanah sebagai makanan cadangan.,Umbi batang merupakan bagian batang yang mengembgung di dalam tanah sebagai makanan cadangan.,IPA,Transposition Error
Perhatikan gambar 4.4!,Perhtiakan gambar 4.4!,IPA,Transposition Error
Disebut umbi lapis karena memperlihatkan bentuk yang berlapis-lapis.,Disebut umbi lapis karena memperlihatkan bentuk gyan berlapis-lapis.,IPA,Transposition Error
Bagian yang berlapis-lapis digunakan untuk menyimpan makanan cadangan.,Bagian yang berlapis-lapis digunakan untuk menyimpan mkanaan cadangan.,IPA,Transposition Error
"Contoh umbi lapis adalah bawang merah, bawang putih, dan bawang bombai.","Contoh umbi lapis adalah bwanag merah, bawang putih, dan bawang bombai.",IPA,Transposition Error
Perhatikan gambar 4.5!,Perhtiakan gambar 4.5!,IPA,Transposition Error
