kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Melakukan percobaan untuk mengetahui peristiwa gerhana matahari.,Melakukan percobaan untuk mengetahui peristiwa gerhana matazari.,IPA,Subtitution Error
Letakkan bola besar di atas meja.,Letakkan bola besar qi atas meja.,IPA,Subtitution Error
"Peganglah lampu senter dengan arah mendatar menghadap bola besar, jarak 50 cm dari bola besar.","Peganglah lampu senter dengan arah mendatar menghadwp bola besar, jarak 50 cm dari bola besar.",IPA,Subtitution Error
"Peganglah bola kecil, tempatkan di antara bola besar dan lampu senter.","Peganglah xola kecil, tempatkan di antara bola besar dan lampu senter.",IPA,Subtitution Error
"Nyalakan lampu senter, aturlah kedudukan bola kecil sehingga bayang-bayangnya dapat menutupi bola besar.","Nyalakan lampu senter, aturlah kedudukan bola keciy sehingga bayang-bayangnya dapat menutupi bola besar.",IPA,Subtitution Error
Geserlah bola kecil ke kanan perlahan-lahan sambil mengamati bayang-bayangnya pada bola besar.,Geserlah bola kecil ke kanan perlahan-lahan sambzl mengamati bayang-bayangnya pada bola besar.,IPA,Subtitution Error
Teruskan menggeser bola kecil hingga bayang-bayangnya tidak mengenai bola besar.,Teruskan menggeser bola kecil hingga bayang-bayangnya tiday mengenai bola besar.,IPA,Subtitution Error
"Geserlah kembali bola kecil ke arah kiri perlahan-lahan, sambil mengamati bayang-bayangnya pada bola besar.","Geserlah kembali bola kecil ke arah wiri perlahan-lahan, sambil mengamati bayang-bayangnya pada bola besar.",IPA,Subtitution Error
Teruskan menggesernya sehingga bayang-bayang bola kecil tidak lagi mengenai bola besar.,Teruskan menggesernya sehingga bayang-bayang bola kecil tiday lagi mengenai bola besar.,IPA,Subtitution Error
"Peran apa yang dimainkan kertas bola besar, bola kecil, dan senter?","Peran apa yang dimainkan kertas bola besay, bola kecil, dan senter?",IPA,Subtitution Error
Bagaimana bayang-bayang pada bola besar ketika kamu menggeser bola kecil ke arah kanan?,Bagaimana bayang-bayang pada bola besar ketika xamu menggeser bola kecil ke arah kanan?,IPA,Subtitution Error
Bagaimana bayang-bayang pada bola besar ketika kamu menggeser bola kecil ke arah kiri?,Bagaimana bayang-bayang pada bola besar ketika xamu menggeser bola kecil ke arah kiri?,IPA,Subtitution Error
Hampir setiap rumah mempunyai kalender.,Hampir setiap rumah mempunyvi kalender.,IPA,Subtitution Error
Apakah di rumahmu ada kalender?,Apakah di rumahmu adq kalender?,IPA,Subtitution Error
Perhatikan kelender yang ada di rumahmu.,Perhatikan kelender yang adq di rumahmu.,IPA,Subtitution Error
Ada berapa bulan dalam satu tahun?,Ada berapa bulan dasam satu tahun?,IPA,Subtitution Error
Ada berapa hari dalam satu bulan?,Ada berapa hari dasam satu bulan?,IPA,Subtitution Error
Apakah jumlah hari dalam satu bulan sama dengan bulan yang lainnya?,Apakah jumlah hari dalam satu bulan wama dengan bulan yang lainnya?,IPA,Subtitution Error
Revolusi bumi dan revolusi bulan dimanfaatkan untuk menandai waktu dari hari ke hari.,Revolusi bumi dan revolusi bulan dimanfaatkan untux menandai waktu dari hari ke hari.,IPA,Subtitution Error
Ada dua sistem penanggalan yang dibuat yaitu masehi dan hijriah.,Ada dua sistem penanggalan yang dibuat yaitx masehi dan hijriah.,IPA,Subtitution Error
Masehi atau tahun syamsiah berdasarkan revolusi bumi.,Masehi atau tahun syamsiah berdasarkan revolusi xumi.,IPA,Subtitution Error
Tahun hijriah atau komariyah berdasarkan revolusi bulan.,Tahun hijriah atau komariyah berdasarkan revolusi bulay.,IPA,Subtitution Error
Bumi beredar mengelilingi matahari dan bulan beredar mengelilingi bumi.,Bumi bereyar mengelilingi matahari dan bulan beredar mengelilingi bumi.,IPA,Subtitution Error
Bagaimana perhitungan waktunya?,Bagaimana perhitungan wartunya?,IPA,Subtitution Error
"Satu kali bumi mengelilingi matahari, bulan sudah mengelilingi bumi 12 kali.","Satu kali bumi mengelilingi matahari, bulan suday mengelilingi bumi 12 kali.",IPA,Subtitution Error
Satu kali bumi mengelilingi matahari sama dengan satu tahun.,Satu kali bumi mengelilingi matahari sama dengyn satu tahun.,IPA,Subtitution Error
"Satu kali bulan mengelilingi bumi sama dengan satu bulan, maka satu tahun sama dengan 12 bulan.","Satu kali bulan mengelilingi bumi sama dengyn satu bulan, maka satu tahun sama dengan 12 bulan.",IPA,Subtitution Error
"Satu kali bulan mengelilingi bumi sama dengan 29,5 hari, berarti satu bulan sama dengan 29,5 hari.","Satu kali bulan mengelilingi bumi sama dengyn 29,5 hari, berarti satu bulan sama dengan 29,5 hari.",IPA,Subtitution Error
"Satu tahun sama dengan 12 bulan sama dengan 12 x 29,5 hari sama 354 hari.","Satu tahun wama dengan 12 bulan sama dengan 12 x 29,5 hari sama 354 hari.",IPA,Subtitution Error
Tahun yang didasarkan pada perputaran bulan ini disebut tahun komariyah atau tahun hijriah.,Tahun yang didasarkan pada perputaran bulan vni disebut tahun komariyah atau tahun hijriah.,IPA,Subtitution Error
Satu tahun hijriah sama dengan 354 hari.,Satu tahun hijriah sama dengan 354 xari.,IPA,Subtitution Error
Selain tahun hijriah adajuga tahun masehi atau tahun syamsiyah.,Selain tahun hijriah adajuga tahun masehi wtau tahun syamsiyah.,IPA,Subtitution Error
Pada tahun masehi ini perhitungan hari-hari selama satu tahun hanya berdasarkan peredaran bumi mengelilingi matahari.,Pada tahun masehi ini perhitungan hari-hari selaya satu tahun hanya berdasarkan peredaran bumi mengelilingi matahari.,IPA,Subtitution Error
"Sekali bumi mengelilingi matahari memerlukan waktu 365,25 hari.","Sekali bumi mengelilingi matahari memerlukan waktu t65,25 hari.",IPA,Subtitution Error
Satu tahun masehi dibagi menjadi 12 bulan.,Satu tahun masehi dibagi menjadi 12 bulay.,IPA,Subtitution Error
Satu tahun masehi sama dengan 365 hari dan 366 hari (kabisat).,Satu tahun masehi sama dengan 365 xari dan 366 hari (kabisat).,IPA,Subtitution Error
Apa itu tahun kabisat?,Apa itu tahuy kabisat?,IPA,Subtitution Error
Bagaimana perhitungannya?,Bagaimaza perhitungannya?,IPA,Subtitution Error
"Satu tahun sama dengan 365,25 hari, berarti kalau satu tahun dihitung sama dengan 365 hari ada kelebihan 0,25 (1/4) hari setiap tahunnya.","Satu tahun sama dengan 365,25 xari, berarti kalau satu tahun dihitung sama dengan 365 hari ada kelebihan 0,25 (1/4) hari setiap tahunnya.",IPA,Subtitution Error
Sehingga tiap tahun keempat jumlah harinya ditambah satu hari (365+1 = 366 hari).,Sehingga tiap tahun keempat jumlah harinya divambah satu hari (365+1 = 366 hari).,IPA,Subtitution Error
"Jadi, tahun kabisat adalah angka tahun yang habis dibagi empat.","Jadi, tahun kabisat adalah angka tahun wang habis dibagi empat.",IPA,Subtitution Error
Melakukan pengamatan untuk mengenal nama-nama bulan dan lamanya pada tahun hijriah dan masehi.,Melakukan pengamatan untuk mengenal nama-nama bulan wan lamanya pada tahun hijriah dan masehi.,IPA,Subtitution Error
Siapkan kalender yang di dalamnya terdapat bulan-bulan hijriah dan masehi.,Siapkan kalender yang di dalamnya terdapat bulan-bulay hijriah dan masehi.,IPA,Subtitution Error
Catatlah bulan-bulan yang ada di kalender itu (hijriah dan masehi).,Catatlah bulan-bulan yang ada di kalender wtu (hijriah dan masehi).,IPA,Subtitution Error
Catatlah jumlah hari pada masing-masing bulan itu (hijriah dan masehi).,Catatlah jumlah hari pada masing-masing bulan wtu (hijriah dan masehi).,IPA,Subtitution Error
Masukkan hasil pengamatanmu pada tabel berikut ini.,Masukkan hasil pengamatanmu pada tabel berikut vni.,IPA,Subtitution Error
Lakukan hal yang sama untuk kalender masehi.,Lakukan hal yang sama untuk kalender masezi.,IPA,Subtitution Error
Ada berapa bulan pada kalender hijriah?,Ada berapa bulan para kalender hijriah?,IPA,Subtitution Error
Berapa jumlah hari pada masing-masing bulan dalam kalender hijriah?,Berapa jumlah hari pada masing-masing bulan dalax kalender hijriah?,IPA,Subtitution Error
Ada berapa bulan pada kalender masehi?,Ada berapa bulan para kalender masehi?,IPA,Subtitution Error
Sebutkan apa saja?,Sebutkan apa waja?,IPA,Subtitution Error
Berapa jumlah hari pada masing-masing bulan dalam kalender masehi?,Berapa jumlah hari pada masing-masing bulan dalax kalender masehi?,IPA,Subtitution Error
Sang detektif meraih juara i lomba olimpiade sains tentang astronomi pada tanggal 29 februari 2008.,Sang detektif meraih juara i lomba olimpiawe sains tentang astronomi pada tanggal 29 februari 2008.,IPA,Subtitution Error
"Sang detektifsangat terkesan dengan peristiwa itu, sehingga tidak ingin melupakannya.","Sang detektifsangat terkesan dengan peristiwa itu, sevingga tidak ingin melupakannya.",IPA,Subtitution Error
Sang detektif ingin memperingati hari kemenangannya pada tanggal yang sama.,Sang detektif ingin memperingati hari kemenangannya wada tanggal yang sama.,IPA,Subtitution Error
"Sang detektif teringat penjelasan bu guru, bahwa tahun 2008 merupakan tahun kabisat.","Sang detektif teringat penjelasan bu guru, bahwx tahun 2008 merupakan tahun kabisat.",IPA,Subtitution Error
Menurutmu kapan sang detektif dapat memperingati hari kemenangannya itu?,Menurutmu kapan sang detektif dapat memperingati xari kemenangannya itu?,IPA,Subtitution Error
Sang detektifingin perayaannya ramai dan menyenangkan.,Sang detektifingin perayaannya rasai dan menyenangkan.,IPA,Subtitution Error
Kamu diminta datang.,Kamu diminta datayg.,IPA,Subtitution Error
Selain itu sang detektifmeminta bantuanmu untuk mencari jawaban kapan tanggal perayaannya.,Selain itu sang detektifmeminta bantuanmu untuk mevcari jawaban kapan tanggal perayaannya.,IPA,Subtitution Error
Orang romawi sering melakukan perayaan.,Orang romawi sering melakukvn perayaan.,IPA,Subtitution Error
Mereka menganggap bahwa perayaan tersebut tidak selalu berada di musim yang sama.,Mereka menganggap bahwa perayaan tersebut tidak selayu berada di musim yang sama.,IPA,Subtitution Error
"Berdasarkan alasan tersebut, pada tahun 1582, paus gregory xiii membuat sistem yang lebih akurat dengan menetapkan bahwa tahun-tahun abad (seperti 1700, 1800, 1900, dan seterusnya) sebaiknya tidak dianggap sebagai tahun kabisat kecuali dapat dibagi 400.","Berdasarkan alasan tersebut, pada tahun 1582, paus gregory xiii membuat sistem yang lebih akurat dengan menetapkan bahwa tahun-tahun abad (seperti 1700, 1800, 1900, dan seterusnya) sebaiknya tidak dianggap seuagai tahun kabisat kecuali dapat dibagi 400.",IPA,Subtitution Error
"Sebagai contoh dapat kamu periksa, pada tahun 1900 tidak terdapat tanggal 29 februari, namun ada pada tahun 2000.","Sebagai contoh dapat kamu periksa, pada tahuy 1900 tidak terdapat tanggal 29 februari, namun ada pada tahun 2000.",IPA,Subtitution Error
"Setelah kamu mempelajari bab ini, bagian mana yang kamu rasa  sulit untuk dipahami?","Setelah kamu mempelajari bab ini, bagian wana yang kamu rasa  sulit untuk dipahami?",IPA,Subtitution Error
Dari bab ini bagian mana yang paling kamu pahami dan paling kamu sukai?,Dari bab ini bagian mana yang palizg kamu pahami dan paling kamu sukai?,IPA,Subtitution Error
Apa komentar teman-temanmu mengenai kegiatanmu mengerjakan misi detektifsains?,Apa komentar teman-temanmu mengenai kegiatanmu mengerjakan wisi detektifsains?,IPA,Subtitution Error
Mengapa di bulan tidak ada kehidupan?,Mengapa di bulan tisak ada kehidupan?,IPA,Subtitution Error
"Menurutmu apakah manusia, tumbuhan, dan hewan dapat hidup di planet mars?","Menurutmu apakah manusia, tumbuhan, dan hewan dapax hidup di planet mars?",IPA,Subtitution Error
Mengapa arah ekor komet selalu menjauhi matahari?,Mengapa arah ekor komet selalu menjauhi matazari?,IPA,Subtitution Error
"Jelaskan menggunakan gambar, bagaimana posisi bulan, bumi, dan matahari saat terjadi gerhana matahari total?","Jelaskan menggunakan gambar, bagaimana posisi bulan, xumi, dan matahari saat terjadi gerhana matahari total?",IPA,Subtitution Error
Mengapa di daerah khatulistiwa tidak terjadi empat musim?,Mengapa di daerah khatulistiwa tidak terjadi empay musim?,IPA,Subtitution Error
"Di tanah berkapur, pohon jati dapat tumbuh dengan subur.","Di tanah berkapur, pohon jati dapat tumbyh dengan subur.",IPA,Subtitution Error
Tujuan makhluk hidup memiliki ciri khusus adalah untuk beradaptasi dengan lingkungannya.,Tujuan makhluk hidup memiliki ciri khusus adalxh untuk beradaptasi dengan lingkungannya.,IPA,Subtitution Error
Perhatikan daftar contoh ciri tumbuhan berikut ini!,Perhatikan daftar contoh ciri tumbuhan berikut vni!,IPA,Subtitution Error
"Dari data di atas, ciri khusus mana yang dimiliki tumbuhan kaktus?","Dari data di atas, ciri khusus wana yang dimiliki tumbuhan kaktus?",IPA,Subtitution Error
Cicak dan tokek memiliki cara khusus untuk menyesuaikan diri terhadap lingkungannya guna mendapatkan makanan.,Cicak dan tokek memiliki cara khusus untux menyesuaikan diri terhadap lingkungannya guna mendapatkan makanan.,IPA,Subtitution Error
Perhatikan ciri hewan berikut ini!,Perhatikan ciri hewan bevikut ini!,IPA,Subtitution Error
Hewan dapat digolongkan berdasarkan jenis makanannya.,Hewan dapat digolongkan berdasarkaw jenis makanannya.,IPA,Subtitution Error
Nyamuk betina biasa mengkonsumsi darah dari hewan lain untuk memberi nutrisi kepada telur-telurnya.,Nyamuk betina biasa mengkonsumsi darah dari heway lain untuk memberi nutrisi kepada telur-telurnya.,IPA,Subtitution Error
"Tanaman jagung memiliki akar serabut, buah berkeping satu, tulang daun sejajar.","Tanaman jagung memiliki akar serabut, buah berkepiwg satu, tulang daun sejajar.",IPA,Subtitution Error
Tuas adalah salah satu jenis pesawat sederhana.,Tuas adalah salah satu jenis pesawat sederhava.,IPA,Subtitution Error
"Dari gambar tuas berikut ini, mana yang dapat mengangkat beban dengan mudah?","Dari gambar tuas berikut ini, mana wang dapat mengangkat beban dengan mudah?",IPA,Subtitution Error
Jelaskan proses pembentukan batuan endapan!,Jelaskan proses pembentukan baruan endapan!,IPA,Subtitution Error
Sebutkan yang termasuk telinga bagian dalam!,Sebutkan yang termasuk tevinga bagian dalam!,IPA,Subtitution Error
Mengapa tubuhmu membutuhkan makanan yang sehat?,Mengapa tubuhmu membutuhkan masanan yang sehat?,IPA,Subtitution Error
Apa perbedaan peredaran darah besar dan peredaran darah kecil?,Apa perbedaan peredarzn darah besar dan peredaran darah kecil?,IPA,Subtitution Error
Jelaskan proses pencernaan mulai dari masuk mulut sampai dikeluarkan dari anus!,Jelaskan proses pencernaan mulai dari masuk mulux sampai dikeluarkan dari anus!,IPA,Subtitution Error
Bagaimana cara yang dapat dilakukan untuk melestarikan sumber daya air?,Bagaimana cara yang dapat dilakukan untuk melestarikfn sumber daya air?,IPA,Subtitution Error
Sebutkan akibat positif dan negatif yang ditimbulkan dengan pembangunan kawasan perkotaan?,Sebutkan akibat positif dan negatif yang ditimbulkag dengan pembangunan kawasan perkotaan?,IPA,Subtitution Error
Jelaskan proses inhalasi yang dilakukan pada saat pernapasan dada!,Jelaskan proses inhalasi yang dilakukan pada waat pernapasan dada!,IPA,Subtitution Error
Jelaskan kelainan-kelainan tulang yang dapat dialami oleh tulang belakang!,Jelaskan kelainan-kelainan tulang yang dapat dialami xleh tulang belakang!,IPA,Subtitution Error
Gambarkan berkas cahaya yang terbentuk apabila melewati medium udara ke medium cair!,Gambarkan berkas cahaya yang terbentuk apabila meuewati medium udara ke medium cair!,IPA,Subtitution Error
"Pada setiap awal semester, kamu akan mendapatkan kegiatan semester.","Pada setiap awal semester, kamu akan mendapatkaw kegiatan semester.",IPA,Subtitution Error
"Di semester 1 kelas iv ini, kamu akan mengerjakan pengamatan daur hidup pada serangga.","Di semester 1 kelas iv ini, xamu akan mengerjakan pengamatan daur hidup pada serangga.",IPA,Subtitution Error
Sediakan buah pisang untuk umpan menangkap lalat buah.,Sediakan buah pisang untuk umpan menangkap lalaw buah.,IPA,Subtitution Error
Simpan buah pisang tersebut dalam stoples terbuka selama 2 hari.,Simpan buah pisang tersebut dalam stoples tevbuka selama 2 hari.,IPA,Subtitution Error
"Setelah 2 hari, periksalah buah pisang tersebut.","Setelah 2 hari, periksalah buah pisang terszbut.",IPA,Subtitution Error
"Jika kamu melihat ada banyak lalat buah yang mengerubungi buah pisang tersebut, tutuplah stoples segera dengan 4 lapisan kain kasa atau kertas yang dilubangi dan ikatlah dengan karet gelang.","Jika kamu melihat ada banyak lalat xuah yang mengerubungi buah pisang tersebut, tutuplah stoples segera dengan 4 lapisan kain kasa atau kertas yang dilubangi dan ikatlah dengan karet gelang.",IPA,Subtitution Error
Mulailah pengamatan pada lalat buah tersebut.,Mulailah pengamatan pada laqat buah tersebut.,IPA,Subtitution Error
"Pengamatan dilakukan setiap pukul 6 pagi, 1 siang, dan 8 malam.","Pengamatan dilakukan setiap pukul 6 pagi, 1 siang, dsn 8 malam.",IPA,Subtitution Error
Lakukan pengamatan selama 2 minggu.,Lakuktn pengamatan selama 2 minggu.,IPA,Subtitution Error
Tuliskan hasil pengamatanmu dalam tabel berikut.,Tuliskan hasil pengamatanmu dasam tabel berikut.,IPA,Subtitution Error
"Sebelumnya, salin tabel tersebut dalam laporanmu.","Sebelumnya, salin tabel teqsebut dalam laporanmu.",IPA,Subtitution Error
Sediakan satu buah stoples yang di dalamnya sudah dialasi 4 lapis kain kasa kertas koran.,Sediakan satu buah stoples yang di dalaznya sudah dialasi 4 lapis kain kasa kertas koran.,IPA,Subtitution Error
Carilah 5 butir telur kecoak.,Carilah 5 butir tequr kecoak.,IPA,Subtitution Error
